,GeoName,IndustryClassification,Description,ComponentName,year,GDP
83,Alaska,23,Construction,Real GDP by state,2012,2141.0
84,Alaska,486,Pipeline transportation,Real GDP by state,2012,3313.0
85,Alaska,44-45,Retail trade,Real GDP by state,2012,1954.0
86,Alaska,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,1750.0
87,Alaska,621,Ambulatory health care services,Real GDP by state,2012,1465.0
88,Alaska,42,Wholesale trade,Real GDP by state,2012,
89,Alaska,213,Support activities for mining,Real GDP by state,2012,1362.0
90,Alaska,92,Government,Real GDP by state,2013,9246.0
91,Alaska,211,Oil and gas extraction,Real GDP by state,2013,8794.0
92,Alaska,531,Real estate,Real GDP by state,2013,3985.0
93,Alaska,23,Construction,Real GDP by state,2013,2095.0
94,Alaska,486,Pipeline transportation,Real GDP by state,2013,3144.0
95,Alaska,44-45,Retail trade,Real GDP by state,2013,1979.0
96,Alaska,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,1721.0
97,Alaska,621,Ambulatory health care services,Real GDP by state,2013,1551.0
98,Alaska,42,Wholesale trade,Real GDP by state,2013,
99,Alaska,213,Support activities for mining,Real GDP by state,2013,1311.0
100,Alaska,92,Government,Real GDP by state,2014,9130.0
101,Alaska,211,Oil and gas extraction,Real GDP by state,2014,
102,Alaska,531,Real estate,Real GDP by state,2014,
103,Alaska,23,Construction,Real GDP by state,2014,2127.0
104,Alaska,486,Pipeline transportation,Real GDP by state,2014,
105,Alaska,44-45,Retail trade,Real GDP by state,2014,2012.0
106,Alaska,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
107,Alaska,621,Ambulatory health care services,Real GDP by state,2014,
108,Alaska,42,Wholesale trade,Real GDP by state,2014,1107.0
109,Alaska,213,Support activities for mining,Real GDP by state,2014,
0,Arizona,92,Government,Real GDP by state,2004,32331.0
1,Arizona,531,Real estate,Real GDP by state,2004,27345.0
2,Arizona,23,Construction,Real GDP by state,2004,19425.0
3,Arizona,44-45,Retail trade,Real GDP by state,2004,18616.0
4,Arizona,42,Wholesale trade,Real GDP by state,2004,13986.0
5,Arizona,561,Administrative and support services,Real GDP by state,2004,8419.0
6,Arizona,621,Ambulatory health care services,Real GDP by state,2004,8239.0
7,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,8232.0
8,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2004,7022.0
9,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2004,6988.0
10,Arizona,92,Government,Real GDP by state,2005,33462.0
11,Arizona,531,Real estate,Real GDP by state,2005,32602.0
12,Arizona,23,Construction,Real GDP by state,2005,22010.0
13,Arizona,44-45,Retail trade,Real GDP by state,2005,20454.0
14,Arizona,42,Wholesale trade,Real GDP by state,2005,14793.0
15,Arizona,561,Administrative and support services,Real GDP by state,2005,9855.0
16,Arizona,621,Ambulatory health care services,Real GDP by state,2005,8884.0
17,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,8736.0
18,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2005,9272.0
19,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2005,
20,Arizona,92,Government,Real GDP by state,2006,34412.0
21,Arizona,531,Real estate,Real GDP by state,2006,35530.0
22,Arizona,23,Construction,Real GDP by state,2006,23739.0
23,Arizona,44-45,Retail trade,Real GDP by state,2006,21753.0
24,Arizona,42,Wholesale trade,Real GDP by state,2006,15654.0
25,Arizona,561,Administrative and support services,Real GDP by state,2006,10676.0
26,Arizona,621,Ambulatory health care services,Real GDP by state,2006,9877.0
27,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,9505.0
28,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2006,6688.0
29,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2006,6843.0
30,Arizona,92,Government,Real GDP by state,2007,34959.0
31,Arizona,531,Real estate,Real GDP by state,2007,36910.0
32,Arizona,23,Construction,Real GDP by state,2007,22421.0
33,Arizona,44-45,Retail trade,Real GDP by state,2007,21640.0
34,Arizona,42,Wholesale trade,Real GDP by state,2007,16836.0
35,Arizona,561,Administrative and support services,Real GDP by state,2007,11059.0
36,Arizona,621,Ambulatory health care services,Real GDP by state,2007,10123.0
37,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,9694.0
38,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2007,6761.0
39,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2007,6738.0
40,Arizona,92,Government,Real GDP by state,2008,35909.0
41,Arizona,531,Real estate,Real GDP by state,2008,37135.0
42,Arizona,23,Construction,Real GDP by state,2008,18226.0
43,Arizona,44-45,Retail trade,Real GDP by state,2008,19750.0
44,Arizona,42,Wholesale trade,Real GDP by state,2008,16316.0
45,Arizona,561,Administrative and support services,Real GDP by state,2008,10952.0
46,Arizona,621,Ambulatory health care services,Real GDP by state,2008,10860.0
47,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,9966.0
48,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2008,
49,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2008,7452.0
50,Arizona,92,Government,Real GDP by state,2009,34203.0
51,Arizona,531,Real estate,Real GDP by state,2009,35005.0
52,Arizona,23,Construction,Real GDP by state,2009,13160.0
53,Arizona,44-45,Retail trade,Real GDP by state,2009,18394.0
54,Arizona,42,Wholesale trade,Real GDP by state,2009,14275.0
55,Arizona,561,Administrative and support services,Real GDP by state,2009,9811.0
56,Arizona,621,Ambulatory health care services,Real GDP by state,2009,10916.0
57,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,8871.0
58,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2009,
59,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2009,6422.0
60,Arizona,92,Government,Real GDP by state,2010,35613.0
61,Arizona,531,Real estate,Real GDP by state,2010,33493.0
62,Arizona,23,Construction,Real GDP by state,2010,11542.0
63,Arizona,44-45,Retail trade,Real GDP by state,2010,18705.0
64,Arizona,42,Wholesale trade,Real GDP by state,2010,14181.0
65,Arizona,561,Administrative and support services,Real GDP by state,2010,9862.0
66,Arizona,621,Ambulatory health care services,Real GDP by state,2010,10902.0
67,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,8626.0
68,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2010,
69,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2010,7330.0
70,Arizona,92,Government,Real GDP by state,2011,35403.0
71,Arizona,531,Real estate,Real GDP by state,2011,33007.0
72,Arizona,23,Construction,Real GDP by state,2011,11145.0
73,Arizona,44-45,Retail trade,Real GDP by state,2011,19767.0
74,Arizona,42,Wholesale trade,Real GDP by state,2011,14243.0
75,Arizona,561,Administrative and support services,Real GDP by state,2011,10218.0
76,Arizona,621,Ambulatory health care services,Real GDP by state,2011,11354.0
77,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,8888.0
78,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2011,
79,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2011,7932.0
80,Arizona,92,Government,Real GDP by state,2012,35957.0
81,Arizona,531,Real estate,Real GDP by state,2012,32797.0
82,Arizona,23,Construction,Real GDP by state,2012,11592.0
83,Arizona,44-45,Retail trade,Real GDP by state,2012,19680.0
84,Arizona,42,Wholesale trade,Real GDP by state,2012,14890.0
85,Arizona,561,Administrative and support services,Real GDP by state,2012,10531.0
86,Arizona,621,Ambulatory health care services,Real GDP by state,2012,11398.0
87,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,9101.0
88,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2012,
89,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2012,8727.0
90,Arizona,92,Government,Real GDP by state,2013,35765.0
91,Arizona,531,Real estate,Real GDP by state,2013,34301.0
92,Arizona,23,Construction,Real GDP by state,2013,12221.0
93,Arizona,44-45,Retail trade,Real GDP by state,2013,19364.0
94,Arizona,42,Wholesale trade,Real GDP by state,2013,14591.0
95,Arizona,561,Administrative and support services,Real GDP by state,2013,11060.0
96,Arizona,621,Ambulatory health care services,Real GDP by state,2013,11752.0
97,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,9174.0
98,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2013,
99,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2013,8934.0
100,Arizona,92,Government,Real GDP by state,2014,35657.0
101,Arizona,531,Real estate,Real GDP by state,2014,
102,Arizona,23,Construction,Real GDP by state,2014,11906.0
103,Arizona,44-45,Retail trade,Real GDP by state,2014,20276.0
104,Arizona,42,Wholesale trade,Real GDP by state,2014,14613.0
105,Arizona,561,Administrative and support services,Real GDP by state,2014,
106,Arizona,621,Ambulatory health care services,Real GDP by state,2014,
107,Arizona,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
108,Arizona,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2014,
109,Arizona,334,Computer and electronic products manufacturing,Real GDP by state,2014,
0,Arkansas,92,Government,Real GDP by state,2004,12986.0
1,Arkansas,44-45,Retail trade,Real GDP by state,2004,7003.0
2,Arkansas,531,Real estate,Real GDP by state,2004,6926.0
3,Arkansas,42,Wholesale trade,Real GDP by state,2004,6914.0
4,Arkansas,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2004,5167.0
5,Arkansas,23,Construction,Real GDP by state,2004,5020.0
6,Arkansas,621,Ambulatory health care services,Real GDP by state,2004,3194.0
7,Arkansas,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,3070.0
8,Arkansas,55,Management of companies and enterprises,Real GDP by state,2004,2895.0
9,Arkansas,111-112,Farms,Real GDP by state,2004,2666.0
10,Arkansas,92,Government,Real GDP by state,2005,13504.0
11,Arkansas,44-45,Retail trade,Real GDP by state,2005,7371.0
12,Arkansas,531,Real estate,Real GDP by state,2005,7430.0
13,Arkansas,42,Wholesale trade,Real GDP by state,2005,7361.0
14,Arkansas,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2005,5024.0
15,Arkansas,23,Construction,Real GDP by state,2005,5046.0
16,Arkansas,621,Ambulatory health care services,Real GDP by state,2005,3348.0
17,Arkansas,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,3082.0
18,Arkansas,55,Management of companies and enterprises,Real GDP by state,2005,2862.0
19,Arkansas,111-112,Farms,Real GDP by state,2005,
20,Arkansas,92,Government,Real GDP by state,2006,13770.0
21,Arkansas,44-45,Retail trade,Real GDP by state,2006,7406.0
22,Arkansas,531,Real estate,Real GDP by state,2006,7474.0
23,Arkansas,42,Wholesale trade,Real GDP by state,2006,7636.0
24,Arkansas,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2006,4930.0
25,Arkansas,23,Construction,Real GDP by state,2006,4822.0
26,Arkansas,621,Ambulatory health care services,Real GDP by state,2006,3483.0
27,Arkansas,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,3121.0
28,Arkansas,55,Management of companies and enterprises,Real GDP by state,2006,2940.0
29,Arkansas,111-112,Farms,Real GDP by state,2006,
30,Arkansas,92,Government,Real GDP by state,2007,13572.0
31,Arkansas,44-45,Retail trade,Real GDP by state,2007,7178.0
32,Arkansas,531,Real estate,Real GDP by state,2007,8077.0
33,Arkansas,42,Wholesale trade,Real GDP by state,2007,7840.0
34,Arkansas,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2007,3136.0
